Rodada,Bilhete,Alvo de odd,Pernas,Prob. combinada,Odd justa do bilhete,Odd provável na casa,Retorno esperado,Perna,Data,Partida,Mercado,Prob. da perna,Odd justa da perna,Confiança
21,Ousado,10.0,3,0.1003539317818929,9.964731647718384,8.141401580165414,-0.18297834121508494,3,2026-10-02,Sao Paulo x Santos,"Mais de 10,5 escanteios",0.46711428094179386,2.140803740754413,Média
29,Muito seguro,1.5,2,0.6670165633846858,1.4992131453612403,1.310244749129608,-0.12604505024273893,1,2026-10-07,Athletico-PR x Atletico-MG,Multi-gols 1-4,0.8153701856480159,1.2264367984037208,Alta
29,Muito seguro,1.5,2,0.6670165633846858,1.4992131453612403,1.310244749129608,-0.12604505024273893,2,2026-10-07,Cruzeiro x Sao Paulo,Multi-gols 1-4,0.8180536584797665,1.2224137006591405,Alta
29,Seguro,2.0,2,0.4997803763131512,2.0008788807934756,1.748678001734227,-0.12604505024273882,1,2026-10-07,Botafogo RJ x Vasco,Multi-gols 2-5,0.7083689372060209,1.4116937480972032,Alta
29,Seguro,2.0,2,0.4997803763131512,2.0008788807934756,1.748678001734227,-0.12604505024273882,2,2026-10-07,Internacional x Corinthians,Multi-gols 1-3,0.7055368326629431,1.4173604462656468,Alta
29,Moderado,3.0,2,0.33131664099312486,3.01826070976239,2.637823886954705,-0.12604505024273893,1,2026-10-07,Internacional x Corinthians,Multi-gols 2-4,0.5779398821877824,1.7302837731400638,Alta
29,Moderado,3.0,2,0.33131664099312486,3.01826070976239,2.637823886954705,-0.12604505024273893,2,2026-10-07,Athletico-PR x Atletico-MG,"Menos de 2,5 gols",0.573271807681676,1.7443732390120883,Alta
29,Equilibrado,5.0,2,0.199120478997421,5.022085146816828,4.389076172162988,-0.12604505024273882,1,2026-10-07,Cruzeiro x Sao Paulo,"Mais de 10,5 escanteios",0.4479304182949022,2.232489599180634,Média
29,Equilibrado,5.0,2,0.199120478997421,5.022085146816828,4.389076172162988,-0.12604505024273882,2,2026-10-07,Vitoria x Chapecoense-SC,"Mais de 4,5 cartões",0.44453439834560826,2.2495447005262768,Média
29,Ousado,10.0,3,0.09986906617539926,10.013110548602786,8.18092819001618,-0.18297834121508483,1,2026-10-07,Fluminense x Coritiba,Multi-gols 0-2,0.4645362521507615,2.152684522187642,Alta
29,Ousado,10.0,3,0.09986906617539926,10.013110548602786,8.18092819001618,-0.18297834121508483,2,2026-10-07,Palmeiras x Bahia,Ambas marcam - SIM,0.46368851180929704,2.1566201761135586,Média
29,Ousado,10.0,3,0.09986906617539926,10.013110548602786,8.18092819001618,-0.18297834121508483,3,2026-10-07,Santos x Flamengo RJ,Multi-gols 2-3,0.4636444240601193,2.156825248199972,Alta
29,Arriscado,25.0,4,0.04058167264551149,24.641665431959577,18.821236395974335,-0.23620274579478306,1,2026-10-07,Cruzeiro x Sao Paulo,"Mais de 10,5 escanteios",0.4479304182949022,2.232489599180634,Média
29,Arriscado,25.0,4,0.04058167264551149,24.641665431959577,18.821236395974335,-0.23620274579478306,2,2026-10-07,Vitoria x Chapecoense-SC,"Mais de 4,5 cartões",0.44453439834560826,2.2495447005262768,Média
29,Arriscado,25.0,4,0.04058167264551149,24.641665431959577,18.821236395974335,-0.23620274579478306,3,2026-10-07,Santos x Flamengo RJ,Multi-gols 3-5,0.45126211496393887,2.2160069876016775,Alta
29,Arriscado,25.0,4,0.04058167264551149,24.641665431959577,18.821236395974335,-0.23620274579478306,4,2026-10-07,Botafogo RJ x Vasco,"Menos de 2,5 gols",0.45163245188950185,2.2141898701394997,Alta
29,Agressivo,50.0,4,0.019896533013489492,50.26001260229699,38.38845962195404,-0.23620274579478306,1,2026-10-07,Remo x Gremio,Multi-gols 3-4,0.37499608376949534,2.6666945157077575,Alta
29,Agressivo,50.0,4,0.019896533013489492,50.26001260229699,38.38845962195404,-0.23620274579478306,2,2026-10-07,Palmeiras x Bahia,Multi-gols 3-4,0.3740832235450973,2.6732019429346203,Alta
29,Agressivo,50.0,4,0.019896533013489492,50.26001260229699,38.38845962195404,-0.23620274579478306,3,2026-10-07,Fluminense x Coritiba,Empate ou fora (X2),0.37277224747798443,2.682603135736544,Alta
29,Agressivo,50.0,4,0.019896533013489492,50.26001260229699,38.38845962195404,-0.23620274579478306,4,2026-10-07,Athletico-PR x Atletico-MG,"Mais de 5,5 cartões",0.38048616566984306,2.628216451022621,Média
29,Muito agressivo,100.0,5,0.01010187446436419,98.99152909963823,70.68392358990836,-0.2859598772460352,1,2026-10-07,Botafogo RJ x Vasco,Multi-gols 1-2,0.3964702628648325,2.522257262812488,Alta
29,Muito agressivo,100.0,5,0.01010187446436419,98.99152909963823,70.68392358990836,-0.2859598772460352,2,2026-10-07,Athletico-PR x Atletico-MG,Multi-gols 3-5,0.39186985898081234,2.5518676088046988,Alta
29,Muito agressivo,100.0,5,0.01010187446436419,98.99152909963823,70.68392358990836,-0.2859598772460352,3,2026-10-07,Internacional x Corinthians,"Mais de 10,5 escanteios",0.39178298011496393,2.55243349189534,Média
29,Muito agressivo,100.0,5,0.01010187446436419,98.99152909963823,70.68392358990836,-0.2859598772460352,4,2026-10-07,Fluminense x Coritiba,Multi-gols 1-2,0.4061603529780939,2.462081768118649,Alta
29,Muito agressivo,100.0,5,0.01010187446436419,98.99152909963823,70.68392358990836,-0.2859598772460352,5,2026-10-07,Santos x Flamengo RJ,"Mais de 10,5 escanteios",0.408607557216091,2.447336037573952,Média
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,1,2026-10-07,Botafogo RJ x Vasco,Multi-gols 1-2,0.3964702628648325,2.522257262812488,Alta
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,2,2026-10-07,Athletico-PR x Atletico-MG,Multi-gols 3-5,0.39186985898081234,2.5518676088046988,Alta
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,3,2026-10-07,Internacional x Corinthians,"Mais de 10,5 escanteios",0.39178298011496393,2.55243349189534,Média
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,4,2026-10-07,Fluminense x Coritiba,Multi-gols 1-2,0.4061603529780939,2.462081768118649,Alta
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,5,2026-10-07,Santos x Flamengo RJ,"Mais de 10,5 escanteios",0.408607557216091,2.447336037573952,Média
29,Risco máximo,250.0,6,0.003845967218324153,260.0126166534881,173.5647635640853,-0.33247560907634555,6,2026-10-07,Remo x Gremio,Vitória do mandante,0.3807181758089901,2.6266148125843864,Alta
30,Muito seguro,1.5,2,0.6677042983670761,1.4976689568205257,1.3088951979110923,-0.12604505024273882,1,2026-10-11,Sao Paulo x Vitoria,Multi-gols 1-4,0.8167090137124428,1.2244263050978064,Alta
30,Muito seguro,1.5,2,0.6677042983670761,1.4976689568205257,1.3088951979110923,-0.12604505024273882,2,2026-10-11,Bragantino x Cruzeiro,Multi-gols 1-4,0.8175547069475223,1.2231597365926345,Alta
30,Seguro,2.0,2,0.5003175338425663,1.9987306707397299,1.7468005629246375,-0.12604505024273882,1,2026-10-11,Gremio x Internacional,"Mais de 1,5 gols",0.706633263743484,1.4151612318706404,Alta
30,Seguro,2.0,2,0.5003175338425663,1.9987306707397299,1.7468005629246375,-0.12604505024273882,2,2026-10-11,Palmeiras x Corinthians,"Mais de 8,5 escanteios",0.708029977519127,1.4123695772090181,Média
30,Moderado,3.0,2,0.3326944441249263,3.0057610448838794,2.6268997429638237,-0.12604505024273882,1,2026-10-11,Vasco x Remo,"Mais de 2,5 gols",0.57839887539768,1.7289106921455317,Alta
30,Moderado,3.0,2,0.3326944441249263,3.0057610448838794,2.6268997429638237,-0.12604505024273882,2,2026-10-11,Sao Paulo x Vitoria,Ambas marcam - NÃO,0.5751989816649993,1.7385288080749914,Média
30,Equilibrado,5.0,2,0.19936279047644948,5.015981154808971,4.383741558134443,-0.12604505024273882,1,2026-10-11,Bahia x Mirassol,Ambas marcam - NÃO,0.4465399485433523,2.2394412935776002,Média
30,Equilibrado,5.0,2,0.19936279047644948,5.015981154808971,4.383741558134443,-0.12604505024273882,2,2026-10-11,Vasco x Remo,Empate ou fora (X2),0.4464612653958201,2.239835966762823,Alta
30,Ousado,10.0,3,0.09975752014746166,10.02430692464888,8.190075871745739,-0.18297834121508483,1,2026-10-11,Flamengo RJ x Fluminense,Multi-gols 2-3,0.4639921060684196,2.155209079898746,Alta
30,Ousado,10.0,3,0.09975752014746166,10.02430692464888,8.190075871745739,-0.18297834121508483,2,2026-10-11,Atletico-MG x Santos,Multi-gols 3-6,0.4638844125398094,2.15570942452002,Alta
30,Ousado,10.0,3,0.09975752014746166,10.02430692464888,8.190075871745739,-0.18297834121508483,3,2026-10-11,Bragantino x Cruzeiro,Ambas marcam - SIM,0.4634738900426857,2.1576188464638224,Média
30,Arriscado,25.0,4,0.03964467157368705,25.224070733977772,19.266075966490394,-0.23620274579478306,1,2026-10-11,Bahia x Mirassol,Ambas marcam - NÃO,0.4465399485433523,2.2394412935776002,Média
30,Arriscado,25.0,4,0.03964467157368705,25.224070733977772,19.266075966490394,-0.23620274579478306,2,2026-10-11,Vasco x Remo,Empate ou fora (X2),0.4464612653958201,2.239835966762823,Alta
30,Arriscado,25.0,4,0.03964467157368705,25.224070733977772,19.266075966490394,-0.23620274579478306,3,2026-10-11,Atletico-MG x Santos,Multi-gols 1-2,0.44595320252844334,2.2423877535361325,Alta
30,Arriscado,25.0,4,0.03964467157368705,25.224070733977772,19.266075966490394,-0.23620274579478306,4,2026-10-11,Coritiba x Botafogo RJ,Ambas marcam - NÃO,0.4459143344519919,2.2425832110307775,Média
30,Agressivo,50.0,4,0.01962021331194884,50.96784546124141,38.929100416052016,-0.23620274579478318,1,2026-10-11,Bahia x Mirassol,Multi-gols 3-4,0.37550902354743265,2.663051850400299,Alta
30,Agressivo,50.0,4,0.01962021331194884,50.96784546124141,38.929100416052016,-0.23620274579478318,2,2026-10-11,Coritiba x Botafogo RJ,Multi-gols 3-4,0.3743335462479427,2.6714143309444203,Alta
30,Agressivo,50.0,4,0.01962021331194884,50.96784546124141,38.929100416052016,-0.23620274579478318,3,2026-10-11,Bragantino x Cruzeiro,Multi-gols 3-5,0.37381532752842206,2.675117702133195,Alta
30,Agressivo,50.0,4,0.01962021331194884,50.96784546124141,38.929100416052016,-0.23620274579478318,4,2026-10-11,Vasco x Remo,Multi-gols 1-2,0.3733941364560703,2.6781352527147937,Alta
30,Muito agressivo,100.0,5,0.01026321993276204,97.43530846570096,69.57271961741954,-0.2859598772460352,1,2026-10-11,Bragantino x Cruzeiro,Vitória do mandante,0.3972471547048565,2.517324512350433,Alta
30,Muito agressivo,100.0,5,0.01026321993276204,97.43530846570096,69.57271961741954,-0.2859598772460352,2,2026-10-11,Palmeiras x Corinthians,Multi-gols 3-5,0.39996143393969746,2.500241061118835,Alta
30,Muito agressivo,100.0,5,0.01026321993276204,97.43530846570096,69.57271961741954,-0.2859598772460352,3,2026-10-11,Sao Paulo x Vitoria,Multi-gols 3-6,0.4027268466701883,2.483072604342532,Alta
30,Muito agressivo,100.0,5,0.01026321993276204,97.43530846570096,69.57271961741954,-0.2859598772460352,4,2026-10-11,Vasco x Remo,Multi-gols 3-4,0.39246999566915725,2.547965477704889,Alta
30,Muito agressivo,100.0,5,0.01026321993276204,97.43530846570096,69.57271961741954,-0.2859598772460352,5,2026-10-11,Chapecoense-SC x Athletico-PR,"Mais de 10,5 escanteios",0.40868404335223585,2.446878013140635,Média
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,1,2026-10-11,Bragantino x Cruzeiro,Vitória do mandante,0.3972471547048565,2.517324512350433,Alta
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,2,2026-10-11,Palmeiras x Corinthians,Multi-gols 3-5,0.39996143393969746,2.500241061118835,Alta
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,3,2026-10-11,Sao Paulo x Vitoria,Multi-gols 3-6,0.4027268466701883,2.483072604342532,Alta
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,4,2026-10-11,Vasco x Remo,Multi-gols 3-4,0.39246999566915725,2.547965477704889,Alta
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,5,2026-10-11,Chapecoense-SC x Athletico-PR,"Mais de 10,5 escanteios",0.40868404335223585,2.446878013140635,Média
30,Risco máximo,250.0,6,0.004207190118542175,237.6883315999297,158.6627587809027,-0.33247560907634555,6,2026-10-11,Gremio x Internacional,Multi-gols 3-5,0.40992886697400577,2.439447622661352,Alta
31,Muito seguro,1.5,2,0.667185679665432,1.4988331291844599,1.3099126321109231,-0.12604505024273882,1,2026-10-18,Gremio x Cruzeiro,Multi-gols 1-4,0.8164150737979579,1.2248671442921872,Alta
31,Muito seguro,1.5,2,0.667185679665432,1.4988331291844599,1.3099126321109231,-0.12604505024273882,2,2026-10-18,Corinthians x Vitoria,Multi-gols 1-4,0.8172138181644397,1.2236699597739549,Alta
31,Seguro,2.0,2,0.5001654364487704,1.9993384730862451,1.7473317547938485,-0.12604505024273882,1,2026-10-18,Atletico-MG x Coritiba,Multi-gols 2-5,0.7070879411724975,1.414251243405161,Alta
31,Seguro,2.0,2,0.5001654364487704,1.9993384730862451,1.7473317547938485,-0.12604505024273882,2,2026-10-18,Athletico-PR x Palmeiras,"Mais de 8,5 escanteios",0.7073595904059586,1.413708124641518,Média
31,Moderado,3.0,2,0.3327342381798596,3.0054015645346652,2.6265855733332875,-0.12604505024273893,1,2026-10-18,Atletico-MG x Coritiba,"Mais de 9,5 escanteios",0.5803864503579916,1.7229899136742148,Média
31,Moderado,3.0,2,0.3327342381798596,3.0054015645346652,2.6265855733332875,-0.12604505024273893,2,2026-10-18,Corinthians x Vitoria,Ambas marcam - NÃO,0.5732977363179719,1.744294345940629,Média
31,Equilibrado,5.0,2,0.20066229977257127,4.9834971548387035,4.355352005572513,-0.12604505024273893,1,2026-10-18,Mirassol x Internacional,Multi-gols 1-2,0.44634084391753814,2.240440268076275,Alta
31,Equilibrado,5.0,2,0.20066229977257127,4.9834971548387035,4.355352005572513,-0.12604505024273893,2,2026-10-18,Remo x Bragantino,Multi-gols 3-5,0.44957189669526143,2.2243383257513574,Alta
31,Ousado,10.0,3,0.09952200219556678,10.048029359728305,8.20945761500475,-0.18297834121508483,1,2026-10-18,Remo x Bragantino,Multi-gols 2-3,0.4640103808116455,2.155124198408672,Alta
31,Ousado,10.0,3,0.09952200219556678,10.048029359728305,8.20945761500475,-0.18297834121508483,2,2026-10-18,Mirassol x Internacional,Multi-gols 3-6,0.4634424946719732,2.1577650118334635,Alta
31,Ousado,10.0,3,0.09952200219556678,10.048029359728305,8.20945761500475,-0.18297834121508483,3,2026-10-18,Bahia x Flamengo RJ,Multi-gols 2-3,0.46280234909739665,2.160749620113856,Alta
31,Arriscado,25.0,4,0.04086288425192486,24.47208556877369,18.691711762104458,-0.23620274579478318,1,2026-10-18,Mirassol x Internacional,Multi-gols 1-2,0.44634084391753814,2.240440268076275,Alta
31,Arriscado,25.0,4,0.04086288425192486,24.47208556877369,18.691711762104458,-0.23620274579478318,2,2026-10-18,Remo x Bragantino,Multi-gols 3-5,0.44957189669526143,2.2243383257513574,Alta
31,Arriscado,25.0,4,0.04086288425192486,24.47208556877369,18.691711762104458,-0.23620274579478318,3,2026-10-18,Sao Paulo x Vasco,Multi-gols 1-2,0.4508114554992173,2.2182222474640203,Alta
31,Arriscado,25.0,4,0.04086288425192486,24.47208556877369,18.691711762104458,-0.23620274579478318,4,2026-10-18,Bahia x Flamengo RJ,Vitória do visitante,0.4517189279994336,2.2137659903444513,Alta
31,Agressivo,50.0,4,0.019890435570611025,50.275419884597355,38.40022766186982,-0.23620274579478306,1,2026-10-18,Corinthians x Vitoria,Multi-gols 3-5,0.37616415454232977,2.658413854495724,Alta
31,Agressivo,50.0,4,0.019890435570611025,50.275419884597355,38.40022766186982,-0.23620274579478306,2,2026-10-18,Remo x Bragantino,Vitória do mandante,0.3772801492743925,2.650550265958225,Alta
31,Agressivo,50.0,4,0.019890435570611025,50.275419884597355,38.40022766186982,-0.23620274579478306,3,2026-10-18,Atletico-MG x Coritiba,Empate ou fora (X2),0.3744052965133937,2.6709023865644665,Alta
31,Agressivo,50.0,4,0.019890435570611025,50.275419884597355,38.40022766186982,-0.23620274579478306,4,2026-10-18,Athletico-PR x Palmeiras,Multi-gols 3-5,0.37433544044262795,2.6714008131785847,Alta
31,Muito agressivo,100.0,5,0.009867696380601745,101.34077513428912,72.36137951686975,-0.2859598772460351,1,2026-10-18,Gremio x Cruzeiro,Vitória do mandante,0.3980570520409878,2.512202697760597,Alta
31,Muito agressivo,100.0,5,0.009867696380601745,101.34077513428912,72.36137951686975,-0.2859598772460351,2,2026-10-18,Corinthians x Vitoria,Multi-gols 3-6,0.39712205189194105,2.5181175289457487,Alta
31,Muito agressivo,100.0,5,0.009867696380601745,101.34077513428912,72.36137951686975,-0.2859598772460351,3,2026-10-18,Atletico-MG x Coritiba,Multi-gols 1-2,0.3997046291704909,2.5018474318781476,Alta
31,Muito agressivo,100.0,5,0.009867696380601745,101.34077513428912,72.36137951686975,-0.2859598772460351,4,2026-10-18,Botafogo RJ x Chapecoense-SC,Multi-gols 3-4,0.39537173033417833,2.5292653047165876,Alta
31,Muito agressivo,100.0,5,0.009867696380601745,101.34077513428912,72.36137951686975,-0.2859598772460351,5,2026-10-18,Athletico-PR x Palmeiras,Multi-gols 3-6,0.3950041519813017,2.531618958899797,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,1,2026-10-18,Gremio x Cruzeiro,Vitória do mandante,0.3980570520409878,2.512202697760597,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,2,2026-10-18,Atletico-MG x Coritiba,Multi-gols 1-2,0.3997046291704909,2.5018474318781476,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,3,2026-10-18,Corinthians x Vitoria,Multi-gols 3-6,0.39712205189194105,2.5181175289457487,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,4,2026-10-18,Botafogo RJ x Chapecoense-SC,Multi-gols 3-4,0.39537173033417833,2.5292653047165876,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,5,2026-10-18,Athletico-PR x Palmeiras,Multi-gols 3-6,0.3950041519813017,2.531618958899797,Alta
31,Risco máximo,250.0,6,0.0038908738904793873,257.01167093770596,171.56155910296286,-0.33247560907634555,6,2026-10-18,Fluminense x Santos,"Mais de 10,5 escanteios",0.39430417601094825,2.5361131350844075,Média
32,Muito seguro,1.5,2,0.6644823541891236,1.5049308588793346,1.3152417731600408,-0.12604505024273882,1,2026-10-25,Vitoria x Athletico-PR,Multi-gols 1-4,0.8173926331183078,1.2234022665277213,Alta
32,Muito seguro,1.5,2,0.6644823541891236,1.5049308588793346,1.3152417731600408,-0.12604505024273882,2,2026-10-25,Internacional x Botafogo RJ,Multi-gols 1-4,0.81292921818265,1.230119397400376,Alta
32,Seguro,2.0,2,0.49959011358643707,2.001640890811952,1.7493439641616388,-0.1260450502427387,1,2026-10-25,Palmeiras x Bragantino,"Mais de 9,5 escanteios",0.7072689918765254,1.4138892153985163,Média
32,Seguro,2.0,2,0.49959011358643707,2.001640890811952,1.7493439641616388,-0.1260450502427387,2,2026-10-25,Cruzeiro x Remo,Multi-gols 0-3,0.7063650737195831,1.4156985349433993,Alta
32,Moderado,3.0,2,0.3292207028289392,3.0374760499785247,2.6546172286478655,-0.12604505024273882,1,2026-10-25,Internacional x Botafogo RJ,Empate ou fora (X2),0.575311103818196,1.738189986884053,Alta
32,Moderado,3.0,2,0.3292207028289392,3.0374760499785247,2.6546172286478655,-0.12604505024273882,2,2026-10-25,Chapecoense-SC x Fluminense,"Mais de 8,5 escanteios",0.5722481291321926,1.7474936991344785,Média
32,Equilibrado,5.0,2,0.20026408952639807,4.993406468253429,4.3640122990800085,-0.12604505024273893,1,2026-10-25,Vasco x Corinthians,"Mais de 5,5 cartões",0.4464551996162891,2.2398663983742626,Média
32,Equilibrado,5.0,2,0.20026408952639807,4.993406468253429,4.3640122990800085,-0.12604505024273893,2,2026-10-25,Mirassol x Sao Paulo,"Mais de 2,5 gols",0.44856480493119416,2.229332281549354,Alta
32,Ousado,10.0,3,0.09997994353574939,10.002006048767514,8.171855573140789,-0.18297834121508494,1,2026-10-25,Santos x Bahia,Multi-gols 2-3,0.46377160005251256,2.1562338010494186,Alta
32,Ousado,10.0,3,0.09997994353574939,10.002006048767514,8.171855573140789,-0.18297834121508494,2,2026-10-25,Cruzeiro x Remo,Multi-gols 2-3,0.4627974721772039,2.160772389908609,Alta
32,Ousado,10.0,3,0.09997994353574939,10.002006048767514,8.171855573140789,-0.18297834121508494,3,2026-10-25,Palmeiras x Bragantino,Multi-gols 2-3,0.46581960066594774,2.146753804628174,Alta
32,Arriscado,25.0,4,0.040122350376157696,24.9237642018659,19.036702661843453,-0.23620274579478306,1,2026-10-25,Vasco x Corinthians,"Mais de 5,5 cartões",0.4464551996162891,2.2398663983742626,Média
32,Arriscado,25.0,4,0.040122350376157696,24.9237642018659,19.036702661843453,-0.23620274579478306,2,2026-10-25,Mirassol x Sao Paulo,"Mais de 2,5 gols",0.44856480493119416,2.229332281549354,Alta
32,Arriscado,25.0,4,0.040122350376157696,24.9237642018659,19.036702661843453,-0.23620274579478306,3,2026-10-25,Internacional x Botafogo RJ,"Mais de 9,5 escanteios",0.44455189813107254,2.249456147199169,Média
32,Arriscado,25.0,4,0.040122350376157696,24.9237642018659,19.036702661843453,-0.23620274579478306,4,2026-10-25,Santos x Bahia,Multi-gols 3-5,0.45067224936415745,2.218907424211,Alta
32,Agressivo,50.0,4,0.01967350238192024,50.82979027257446,38.82365424201942,-0.23620274579478306,1,2026-10-25,Vitoria x Athletico-PR,Multi-gols 3-5,0.37582929443219515,2.6607824744231428,Alta
32,Agressivo,50.0,4,0.01967350238192024,50.82979027257446,38.82365424201942,-0.23620274579478306,2,2026-10-25,Coritiba x Gremio,Multi-gols 3-4,0.3751940698168266,2.6652873284703293,Alta
32,Agressivo,50.0,4,0.01967350238192024,50.82979027257446,38.82365424201942,-0.23620274579478306,3,2026-10-25,Flamengo RJ x Atletico-MG,Multi-gols 3-4,0.37448062431043594,2.670365127278315,Alta
32,Agressivo,50.0,4,0.01967350238192024,50.82979027257446,38.82365424201942,-0.23620274579478306,4,2026-10-25,Cruzeiro x Remo,Multi-gols 3-4,0.3725681591481538,2.6840726332771356,Alta
32,Muito agressivo,100.0,5,0.010344522671285918,96.66951601119078,69.02591307919703,-0.2859598772460352,1,2026-10-25,Vitoria x Athletico-PR,Multi-gols 3-6,0.3967339986024389,2.5205805489891597,Alta
32,Muito agressivo,100.0,5,0.010344522671285918,96.66951601119078,69.02591307919703,-0.2859598772460352,2,2026-10-25,Internacional x Botafogo RJ,Multi-gols 3-5,0.40471536404390646,2.4708723434861066,Alta
32,Muito agressivo,100.0,5,0.010344522671285918,96.66951601119078,69.02591307919703,-0.2859598772460352,3,2026-10-25,Mirassol x Sao Paulo,Multi-gols 3-5,0.4084940359088024,2.448016157139815,Alta
32,Muito agressivo,100.0,5,0.010344522671285918,96.66951601119078,69.02591307919703,-0.2859598772460352,4,2026-10-25,Vasco x Corinthians,Multi-gols 3-5,0.40875812006098367,2.446434580555384,Alta
32,Muito agressivo,100.0,5,0.010344522671285918,96.66951601119078,69.02591307919703,-0.2859598772460352,5,2026-10-25,Coritiba x Gremio,Vitória do mandante,0.38584176131359044,2.5917360438007546,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,1,2026-10-25,Vitoria x Athletico-PR,Multi-gols 3-6,0.3967339986024389,2.5205805489891597,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,2,2026-10-25,Internacional x Botafogo RJ,Multi-gols 3-5,0.40471536404390646,2.4708723434861066,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,3,2026-10-25,Mirassol x Sao Paulo,Multi-gols 3-5,0.4084940359088024,2.448016157139815,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,4,2026-10-25,Vasco x Corinthians,Multi-gols 3-5,0.40875812006098367,2.446434580555384,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,5,2026-10-25,Coritiba x Gremio,Vitória do mandante,0.38584176131359044,2.5917360438007546,Alta
32,Risco máximo,250.0,6,0.004260381997559715,234.7207364440056,156.68181663193647,-0.33247560907634555,6,2026-10-25,Flamengo RJ x Atletico-MG,"Mais de 10,5 escanteios",0.41184906572688784,2.4280739795659425,Média
